                      sourcefile                        sourceline                class                 count
<GEM:typhoeus-0.6.6>/lib/typhoeus/hydra.rb                      89  Hash                                   20
typhoeus_test.rb                                                10  Typhoeus::Hydra                        20
<GEM:ethon-0.6.1>/lib/ethon/multi/operations.rb                 29  Ethon::Curl::FDSet                     20
<GEM:ethon-0.6.1>/lib/ethon/multi/operations.rb                 29  Array                                  20
<GEM:ethon-0.6.1>/lib/ethon/multi/operations.rb                 29  FFI::MemoryPointer                     20
<GEM:ethon-0.6.1>/lib/ethon/multi/operations.rb                 30  Ethon::Curl::FDSet                     20
<GEM:ethon-0.6.1>/lib/ethon/multi/operations.rb                 30  Array                                  20
<GEM:typhoeus-0.6.6>/lib/typhoeus/hydra/queueable.rb            17  Array                                  20
<GEM:ethon-0.6.1>/lib/ethon/curls/options.rb                    79  FFI::Function                          15
<GEM:ethon-0.6.1>/lib/ethon/easy/callbacks.rb                   50  RubyVM::Env                             5
<GEM:ethon-0.6.1>/lib/ethon/easy/operations.rb                  13  Method                                  5
<GEM:ethon-0.6.1>/lib/ethon/easy/operations.rb                  13  FFI::Pointer                            5
<GEM:ethon-0.6.1>/lib/ethon/easy/callbacks.rb                   37  Proc                                    5
<GEM:ethon-0.6.1>/lib/ethon/easy/callbacks.rb                   37  RubyVM::Env                             5
<GEM:ethon-0.6.1>/lib/ethon/easy/operations.rb                  13  FFI::AutoPointer                        5
<GEM:ethon-0.6.1>/lib/ethon/easy.rb                            216  Hash                                    5
<GEM:typhoeus-0.6.6>/lib/typhoeus/pool.rb                       32  Ethon::Easy                             5
<GEM:ethon-0.6.1>/lib/ethon/easy/callbacks.rb                   64  Proc                                    5
<GEM:ethon-0.6.1>/lib/ethon/easy/callbacks.rb                   64  RubyVM::Env                             5
<GEM:ethon-0.6.1>/lib/ethon/easy/callbacks.rb                   50  Proc                                    5
<GEM:ethon-0.6.1>/lib/ethon/curls/options.rb                    79  Thread                                  1
<GEM:ethon-0.6.1>/lib/ethon/curls/options.rb                    79  Hash                                    1
<GEM:ethon-0.6.1>/lib/ethon/loggable.rb                         42  Logger                                  1
<RUBYLIBDIR>/logger.rb                                         318  Logger::LogDevice                       1
<RUBYLIBDIR>/logger.rb                                         545  Logger::LogDevice::LogDeviceMutex       1
<RUBYLIBDIR>/logger.rb                                         545  Array                                   1
<RUBYLIBDIR>/monitor.rb                                        241  Mutex                                   1
<GEM:typhoeus-0.6.6>/lib/typhoeus/pool.rb                       55  Array                                   1
<GEM:typhoeus-0.6.6>/lib/typhoeus/expectation.rb                61  Array                                   1
<GEM:typhoeus-0.6.6>/lib/typhoeus.rb                            98  Array                                   1
<RUBYLIBDIR>/logger.rb                                         318  Hash                                    1
<RUBYLIBDIR>/logger.rb                                         314  Logger::Formatter                       1
<GEM:ethon-0.6.1>/lib/ethon/curls/infos.rb                     149  FFI::MemoryPointer                      1
<GEM:ethon-0.6.1>/lib/ethon/curls/infos.rb                     169  FFI::MemoryPointer                      1
<GEM:ethon-0.6.1>/lib/ethon/curls/infos.rb                     159  FFI::MemoryPointer                      1
<GEM:ethon-0.6.1>/lib/ethon/curl.rb                             62  String                                  1
